date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:28:43	58439/58439	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Mar%202021%2022:28:42%20GMT	https://oliverrice.net/post/ios-app://305343404/tumblr/x-callback-url/blog?blogName=oliverrice&postID=615347357212622848	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/ios-app_/305343404/tumblr/x-callback-url/blog8284	(from https://oliverrice.net/post/615347357212622848)
09:28:43	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2022%20Mar%202021%2022:28:42%20GMT	https://www.pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615347382341812224%26media=https://64.media.tumblr.com/980155b8371ea86e6d390deb1efca88d/52eaa5e7291d9643-eb/s500x750/72393ed6874356e8576ec7fb842b92d24a3e4b1d.png	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/www.pinterest.com/pin/create/button/indexed09.html	(from https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615347382341812224&media=https://64.media.tumblr.com/980155b8371ea86e6d390deb1efca88d/52eaa5e7291d9643-eb/s500x750/72393ed6874356e8576ec7fb842b92d24a3e4b1d.png)
09:28:44	40014/40014	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:28:42%20GMT	https://oliverrice.net/post/615347357212622848/amp	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615347357212622848/amp.html	(from https://oliverrice.net/post/615347357212622848)
09:28:44	14479/14479	---M-Z	200	added ('OK')	text/html	etag:W/%22388f-y55Oy1JzpRogC2vmgy//R60UKCM%22	https://oliverrice.net/image/615347357212622848	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/image/615347357212622848.html	(from https://oliverrice.net/post/615347357212622848)
09:28:46	58431/58431	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Mar%202021%2022:28:44%20GMT	https://oliverrice.net/post/android-app://com.tumblr/tumblr/x-callback-url/blog?blogName=oliverrice%26postID=615347337861185536	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/android-app_/com.tumblr/tumblr/x-callback-url/blog4259	(from https://oliverrice.net/post/615347337861185536)
09:28:46	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2022%20Mar%202021%2022:28:44%20GMT	https://www.pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615347357212622848%26media=https://64.media.tumblr.com/41bf711579df499c06edb5c8594d8ce0/1a92de08d9899412-b3/s500x750/9d02a1ec1af8a7bbc923e21f0a4e4e7def9c6ae7.png	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/www.pinterest.com/pin/create/button/index31ae.html	(from https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615347357212622848&media=https://64.media.tumblr.com/41bf711579df499c06edb5c8594d8ce0/1a92de08d9899412-b3/s500x750/9d02a1ec1af8a7bbc923e21f0a4e4e7def9c6ae7.png)
09:28:47	58440/58440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Mar%202021%2022:28:45%20GMT	https://oliverrice.net/post/ios-app://305343404/tumblr/x-callback-url/blog?blogName=oliverrice&postID=615347337861185536	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/ios-app_/305343404/tumblr/x-callback-url/blog1c1c	(from https://oliverrice.net/post/615347337861185536)
09:28:47	40014/40014	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:28:46%20GMT	https://oliverrice.net/post/615347337861185536/amp	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615347337861185536/amp.html	(from https://oliverrice.net/post/615347337861185536)
09:28:48	14479/14479	---M-Z	200	added ('OK')	text/html	etag:W/%22388f-ki0uUJli5PrhVmDtgS5bzH9y0aE%22	https://oliverrice.net/image/615347337861185536	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/image/615347337861185536.html	(from https://oliverrice.net/post/615347337861185536)
09:28:49	58431/58431	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Mar%202021%2022:28:48%20GMT	https://oliverrice.net/post/android-app://com.tumblr/tumblr/x-callback-url/blog?blogName=oliverrice%26postID=615342463733874688	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/android-app_/com.tumblr/tumblr/x-callback-url/blog0d3a	(from https://oliverrice.net/post/615342463733874688)
09:28:50	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2022%20Mar%202021%2022:28:48%20GMT	https://www.pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615347337861185536%26media=https://64.media.tumblr.com/ffa9edcd7a4bbb71a97b5c3fa30dedd1/7a5a57c045e0ce8b-48/s500x750/d92a11a4d9305c8fcaa6bee8e2e3cd764e5a45ec.png	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/www.pinterest.com/pin/create/button/index77f6.html	(from https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615347337861185536&media=https://64.media.tumblr.com/ffa9edcd7a4bbb71a97b5c3fa30dedd1/7a5a57c045e0ce8b-48/s500x750/d92a11a4d9305c8fcaa6bee8e2e3cd764e5a45ec.png)
09:28:50	58404/58404	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Mar%202021%2022:28:49%20GMT	https://oliverrice.net/post/ios-app://305343404/tumblr/x-callback-url/blog?blogName=oliverrice&postID=615342463733874688	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/ios-app_/305343404/tumblr/x-callback-url/blog92f7	(from https://oliverrice.net/post/615342463733874688)
09:28:51	40061/40061	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:28:49%20GMT	https://oliverrice.net/post/615342463733874688/amp	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615342463733874688/amp.html	(from https://oliverrice.net/post/615342463733874688)
09:28:51	14957/14957	---M-Z	200	added ('OK')	text/html	etag:W/%223a6d-D2H7vZruOARZrpkLuuAYJjp+HsU%22	https://oliverrice.net/image/615342463733874688	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/image/615342463733874688.html	(from https://oliverrice.net/post/615342463733874688)
09:28:53	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2022%20Mar%202021%2022:28:51%20GMT	https://www.pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615342463733874688%26media=https://64.media.tumblr.com/f3772353897b7b50d10f3a9f6109c2db/ff2cccd72a948725-05/s500x750/0acacca680c3cce651168275bae82ba3262f0193.png	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/www.pinterest.com/pin/create/button/index3bed.html	(from https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615342463733874688&media=https://64.media.tumblr.com/f3772353897b7b50d10f3a9f6109c2db/ff2cccd72a948725-05/s500x750/0acacca680c3cce651168275bae82ba3262f0193.png)
09:28:53	58468/58468	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Mar%202021%2022:28:52%20GMT	https://oliverrice.net/post/android-app://com.tumblr/tumblr/x-callback-url/blog?blogName=oliverrice%26postID=615340125766975488	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/android-app_/com.tumblr/tumblr/x-callback-url/blogb6f7	(from https://oliverrice.net/post/615340125766975488)
09:28:54	58440/58440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Mar%202021%2022:28:53%20GMT	https://oliverrice.net/post/ios-app://305343404/tumblr/x-callback-url/blog?blogName=oliverrice&postID=615340125766975488	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/ios-app_/305343404/tumblr/x-callback-url/blogfada	(from https://oliverrice.net/post/615340125766975488)
09:28:55	40063/40063	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:28:53%20GMT	https://oliverrice.net/post/615340125766975488/amp	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/615340125766975488/amp.html	(from https://oliverrice.net/post/615340125766975488)
09:28:55	14962/14962	---M-Z	200	added ('OK')	text/html	etag:W/%223a72-l2vxSlQ2UlYY+3C9De4u4CIOgR8%22	https://oliverrice.net/image/615340125766975488	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/image/615340125766975488.html	(from https://oliverrice.net/post/615340125766975488)
09:28:56	58516/58516	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Mar%202021%2022:28:55%20GMT	https://oliverrice.net/post/188265796040/android-app://com.tumblr/tumblr/x-callback-url/blog?blogName=oliverrice%26postID=188265796040	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/188265796040/android-app_/com.tumblr/tumblr/x-callback-url/bloge587	(from https://oliverrice.net/post/188265796040/dream-journal-issue-one-2017)
09:28:56	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2022%20Mar%202021%2022:28:55%20GMT	https://www.pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615340125766975488%26media=https://64.media.tumblr.com/67583457c8e8551c40eb09a396f39005/db4485aa9c8211a7-4d/s500x750/41a45b85c98580851b2d24bd47c43e8d5f1bf458.png	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/www.pinterest.com/pin/create/button/index2a35.html	(from https://pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615340125766975488&media=https://64.media.tumblr.com/67583457c8e8551c40eb09a396f39005/db4485aa9c8211a7-4d/s500x750/41a45b85c98580851b2d24bd47c43e8d5f1bf458.png)
09:28:57	58525/58525	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Mar%202021%2022:28:55%20GMT	https://oliverrice.net/post/188265796040/ios-app://305343404/tumblr/x-callback-url/blog?blogName=oliverrice&postID=188265796040	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/188265796040/ios-app_/305343404/tumblr/x-callback-url/blog2a7e	(from https://oliverrice.net/post/188265796040/dream-journal-issue-one-2017)
09:28:58	41561/41561	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2022:28:56%20GMT	https://oliverrice.net/post/188265796040/dream-journal-issue-one-2017/amp	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/post/188265796040/dream-journal-issue-one-2017/amp.html	(from https://oliverrice.net/post/188265796040/dream-journal-issue-one-2017)
09:28:58	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2022%20Mar%202021%2022:28:57%20GMT	https://oliverrice.net/reblog/oliverrice/615340910980513792/8AoUEKqM	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/reblog/oliverrice/615340910980513792/8AoUEKqM	(from https://oliverrice.net/post/615340910980513792/amp)
09:29:02	298336/298336	---M--	200	added ('OK')	image/jpeg	etag:%224e7f34aa1f95b4defd22b0197085b9c7-1498089600-b93400b%22	https://64.media.tumblr.com/7f2d9b47befe293c12251fde13af13d1/63b17a9dad9aba7d-18/s2048x3072/93c709c77ef0a2135bf6318b9f4a36a5e370d479.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/7f2d9b47befe293c12251fde13af13d1/63b17a9dad9aba7d-18/s2048x3072/tumblr_7f2d9b47befe293c12251fde13af13d1_93c709c7_2048.jpg	(from https://oliverrice.net/image/615340910980513792)
09:29:03	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2022%20Mar%202021%2022:29:01%20GMT	https://www.pinterest.com.au/pin/create/button/?url=https://oliverrice.net/post/615340910980513792%26media=https://64.media.tumblr.com/7f2d9b47befe293c12251fde13af13d1/63b17a9dad9aba7d-18/s500x750/e21c2ced109afd2e52a8266aa865c6dcd658a898.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/www.pinterest.com.au/pin/create/button/indexd2d5.html	(from https://www.pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615340910980513792%26media=https://64.media.tumblr.com/7f2d9b47befe293c12251fde13af13d1/63b17a9dad9aba7d-18/s500x750/e21c2ced109afd2e52a8266aa865c6dcd658a898.jpg)
09:29:03	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2022%20Mar%202021%2022:29:01%20GMT	https://oliverrice.net/reblog/oliverrice/615340168048721920/Z3qtoARk	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/reblog/oliverrice/615340168048721920/Z3qtoARk	(from https://oliverrice.net/post/615340168048721920/amp)
09:29:05	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2022%20Mar%202021%2022:29:04%20GMT	https://oliverrice.net/reblog/oliverrice/615343899976794112/uovfOVA4	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/reblog/oliverrice/615343899976794112/uovfOVA4	(from https://oliverrice.net/post/615343899976794112/amp)
09:29:06	266220/266220	---M--	200	added ('OK')	image/jpeg	etag:%227c21d1e5fad8074c33e867e6cbe63cef-1498089600-b93400b%22	https://64.media.tumblr.com/f788e9f4f6b1a6493d0a5c330f3477a6/d7694d17efdd572a-74/s2048x3072/3773c8988b2920b3ac79b9ff1fad62253728021d.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/f788e9f4f6b1a6493d0a5c330f3477a6/d7694d17efdd572a-74/s2048x3072/tumblr_f788e9f4f6b1a6493d0a5c330f3477a6_3773c898_2048.jpg	(from https://oliverrice.net/image/615340168048721920)
09:29:06	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2022%20Mar%202021%2022:29:05%20GMT	https://www.pinterest.com.au/pin/create/button/?url=https://oliverrice.net/post/615340168048721920%26media=https://64.media.tumblr.com/f788e9f4f6b1a6493d0a5c330f3477a6/d7694d17efdd572a-74/s500x750/ef89826377f177c537d045e79befc7e3ec47959a.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/www.pinterest.com.au/pin/create/button/index3f12.html	(from https://www.pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615340168048721920%26media=https://64.media.tumblr.com/f788e9f4f6b1a6493d0a5c330f3477a6/d7694d17efdd572a-74/s500x750/ef89826377f177c537d045e79befc7e3ec47959a.jpg)
09:29:09	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2022%20Mar%202021%2022:29:08%20GMT	https://oliverrice.net/reblog/oliverrice/615343881797664768/D2ugkUJc	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/reblog/oliverrice/615343881797664768/D2ugkUJc	(from https://oliverrice.net/post/615343881797664768/amp)
09:29:10	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2022%20Mar%202021%2022:29:09%20GMT	https://www.pinterest.com.au/pin/create/button/?url=https://oliverrice.net/post/615343899976794112%26media=https://64.media.tumblr.com/f997681d389ac4a06518f0d3be5c91c4/36d29a145d47bc6e-22/s500x750/f71687aa0c8239ac03f87fb062ae5d85cd931209.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/www.pinterest.com.au/pin/create/button/indexa258.html	(from https://www.pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615343899976794112%26media=https://64.media.tumblr.com/f997681d389ac4a06518f0d3be5c91c4/36d29a145d47bc6e-22/s500x750/f71687aa0c8239ac03f87fb062ae5d85cd931209.jpg)
09:29:11	1008343/1008343	---M--	200	added ('OK')	image/jpeg	etag:%22a91068be9a28d1d93d8820671b0f41b1-1498089600-b93400b%22	https://64.media.tumblr.com/f997681d389ac4a06518f0d3be5c91c4/36d29a145d47bc6e-22/s2048x3072/2f41b7cf9fd86f75b8cd7bcd82491b2ab72046ad.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/f997681d389ac4a06518f0d3be5c91c4/36d29a145d47bc6e-22/s2048x3072/tumblr_f997681d389ac4a06518f0d3be5c91c4_2f41b7cf_2048.jpg	(from https://oliverrice.net/image/615343899976794112)
09:29:12	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2022%20Mar%202021%2022:29:10%20GMT	https://oliverrice.net/reblog/oliverrice/615343814171836416/YThjI9dn	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/reblog/oliverrice/615343814171836416/YThjI9dn	(from https://oliverrice.net/post/615343814171836416/amp)
09:29:12	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2022%20Mar%202021%2022:29:11%20GMT	https://www.pinterest.com.au/pin/create/button/?url=https://oliverrice.net/post/615343881797664768%26media=https://64.media.tumblr.com/fb72e1f9347f80799ef94f8fa71ed73a/5d4e33e334c7dee4-20/s500x750/d82496ac8cf8439aba30551bcb2cd362ad74f730.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/www.pinterest.com.au/pin/create/button/index2064.html	(from https://www.pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615343881797664768%26media=https://64.media.tumblr.com/fb72e1f9347f80799ef94f8fa71ed73a/5d4e33e334c7dee4-20/s500x750/d82496ac8cf8439aba30551bcb2cd362ad74f730.jpg)
09:29:13	1226243/1226243	---M--	200	added ('OK')	image/jpeg	etag:%22391644a20b436ec70e6bcf4bade13a16-1498089600-b93400b%22	https://64.media.tumblr.com/fb72e1f9347f80799ef94f8fa71ed73a/5d4e33e334c7dee4-20/s2048x3072/dba4e10da963bdb677fb30becf3ae955fafd6812.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/fb72e1f9347f80799ef94f8fa71ed73a/5d4e33e334c7dee4-20/s2048x3072/tumblr_fb72e1f9347f80799ef94f8fa71ed73a_dba4e10d_2048.jpg	(from https://oliverrice.net/image/615343881797664768)
09:29:14	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2022%20Mar%202021%2022:29:13%20GMT	https://oliverrice.net/reblog/oliverrice/615343511623106560/SgtSRwnz	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/reblog/oliverrice/615343511623106560/SgtSRwnz	(from https://oliverrice.net/post/615343511623106560/amp)
09:29:15	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2022%20Mar%202021%2022:29:13%20GMT	https://www.pinterest.com.au/pin/create/button/?url=https://oliverrice.net/post/615343814171836416%26media=https://64.media.tumblr.com/f5f80c3b2a108da982825819af3d7082/b22aae0346b27cf3-7e/s500x750/08ccc3b72345074c64b00fb272182e303ac11e53.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/www.pinterest.com.au/pin/create/button/index1bc3.html	(from https://www.pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615343814171836416%26media=https://64.media.tumblr.com/f5f80c3b2a108da982825819af3d7082/b22aae0346b27cf3-7e/s500x750/08ccc3b72345074c64b00fb272182e303ac11e53.jpg)
09:29:16	1417510/1417510	---M--	200	added ('OK')	image/jpeg	etag:%2201408b1c78cbbb506d0edf946dd0b20f-1498089600-b93400b%22	https://64.media.tumblr.com/f5f80c3b2a108da982825819af3d7082/b22aae0346b27cf3-7e/s2048x3072/bc5a80503b8b436b1a3b12493fb91992bc68644d.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/64.media.tumblr.com/f5f80c3b2a108da982825819af3d7082/b22aae0346b27cf3-7e/s2048x3072/tumblr_f5f80c3b2a108da982825819af3d7082_bc5a8050_2048.jpg	(from https://oliverrice.net/image/615343814171836416)
09:29:17	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2022%20Mar%202021%2022:29:15%20GMT	https://oliverrice.net/reblog/oliverrice/615343341621608448/gshAC7Iy	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/reblog/oliverrice/615343341621608448/gshAC7Iy	(from https://oliverrice.net/post/615343341621608448/amp)
09:29:17	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2022%20Mar%202021%2022:29:16%20GMT	https://www.pinterest.com.au/pin/create/button/?url=https://oliverrice.net/post/615343511623106560%26media=https://64.media.tumblr.com/9e00bb6ad7d6c7b6d02fb4893a7aab7b/4ba99bcfc1bf103b-70/s500x750/3fc8053fa7702de6d290e7f4c1e0f746ad121955.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/www.pinterest.com.au/pin/create/button/index8bc0.html	(from https://www.pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615343511623106560%26media=https://64.media.tumblr.com/9e00bb6ad7d6c7b6d02fb4893a7aab7b/4ba99bcfc1bf103b-70/s500x750/3fc8053fa7702de6d290e7f4c1e0f746ad121955.jpg)
09:29:17	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2022%20Mar%202021%2022:29:16%20GMT	https://oliverrice.net/reblog/oliverrice/615342964817920000/HgyseelA	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/oliverrice.net/reblog/oliverrice/615342964817920000/HgyseelA	(from https://oliverrice.net/post/615342964817920000/amp)
09:29:18	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2022%20Mar%202021%2022:29:17%20GMT	https://www.pinterest.com.au/pin/create/button/?url=https://oliverrice.net/post/615343341621608448%26media=https://64.media.tumblr.com/adfbba142b1960c1e6a0d99621bc46ec/7c3822cb3b5f3346-1f/s500x750/07136b2b9b511f8e8c020c0ed77738289c370ea7.jpg	C:/Users/Alexei%20Machkevitch/Desktop/clones/OR/www.pinterest.com.au/pin/create/button/indexa0f8.html	(from https://www.pinterest.com/pin/create/button/?url=https://oliverrice.net/post/615343341621608448%26media=https://64.media.tumblr.com/adfbba142b1960c1e6a0d99621bc46ec/7c3822cb3b5f3346-1f/s500x750/07136b2b9b511f8e8c020c0ed77738289c370ea7.jpg)
